edition,edition_id,country_noc,sport,event,result_id,athlete,athlete_id,pos,medal,isTeamSport,height,weight,sex,country,born,year,won_medal,gold,silver,bronze,total,is_host,host_noc
2004 Summer Olympics,26,FRA,Athletics,"100 metres, Men",66009,Ronald Pognon,105472,7 h1 r3/4,,False,185.0,75,Male,France,16 November 1982,2004.0,False,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Athletics,"100 metres, Men",66009,Eddy de Lépine,105497,5 h10 r1/4,,False,175.0,73,Male,France,30 March 1984,2004.0,False,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Athletics,"400 metres, Men",66049,Leslie Djhone,105683,7,,False,187.0,76,Male,France,18 March 1981,2004.0,False,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Athletics,"800 metres, Men",66064,Nicolas Aïssat,106614,5 h1 r2/3,,False,175.0,61,Male,France,24 July 1980,2004.0,False,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Athletics,"800 metres, Men",66064,Florent Lacasse,106629,3 h7 r1/3,,False,185.0,65,Male,France,21 January 1981,2004.0,False,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Athletics,"1,500 metres, Men",66080,Mounir Yemmouni,105602,10 h1 r1/3,,False,187.0,67,Male,France,12 October 1983,2004.0,False,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Athletics,"1,500 metres, Men",66080,Mehdi Baala,86865,13 h2 r1/3,,False,183.0,65,Male,France,17 August 1978,2004.0,False,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Athletics,"Marathon, Men",66095,El Hassan Lahssini,108256,36,,False,177.0,64,Male,France,1 January 1975,2004.0,False,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Athletics,"Marathon, Men",66095,Driss El Himer,108255,68,,False,178.0,58,Male,France,4 April 1974,2004.0,False,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Athletics,"110 metres Hurdles, Men",66096,Ladji Doucouré,105802,8,,False,183.0,75,Male,France,28 March 1983,2004.0,False,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Athletics,"400 metres Hurdles, Men",66113,Naman Keïta,105797,3,Bronze,False,196.0,86,Male,France,9 April 1978,2004.0,True,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Athletics,"3,000 metres Steeplechase, Men",66125,Bob Tahri,86897,7,,False,191.0,65,Male,France,20 December 1978,2004.0,False,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Athletics,"3,000 metres Steeplechase, Men",66125,Vincent Le Dauphin,105734,10,,False,191.0,74,Male,France,28 June 1976,2004.0,False,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Athletics,"4 × 100 metres Relay, Men",66133,Ronald Pognon,105472,7 h2 r1/2,,True,185.0,75,Male,France,16 November 1982,2004.0,False,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Athletics,"4 × 100 metres Relay, Men",66133,Frédéric Krantz,86882,7 h2 r1/2,,True,176.0,71,Male,France,13 September 1978,2004.0,False,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Athletics,"4 × 100 metres Relay, Men",66133,David Alerte,107806,7 h2 r1/2,,True,192.0,83,Male,France,18 September 1984,2004.0,False,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Athletics,"4 × 100 metres Relay, Men",66133,Eddy de Lépine,105497,7 h2 r1/2,,True,175.0,73,Male,France,30 March 1984,2004.0,False,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Athletics,"4 × 100 metres Relay, Men",66133,Lueyi Dovy,923815,7 h2 r1/2,,True,173.0,68,Male,France,10 November 1975,2004.0,False,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Athletics,"4 × 400 metres Relay, Men",66138,Ibrahima Wade,86898,7 h1 r1/2,,True,193.0,82,Male,France,6 September 1968,2004.0,False,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Athletics,"4 × 400 metres Relay, Men",66138,Abderrahim El Haouzy,107820,7 h1 r1/2,,True,187.0,72,Male,France,1 January 1975,2004.0,False,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Athletics,"4 × 400 metres Relay, Men",66138,Leslie Djhone,105683,7 h1 r1/2,,True,187.0,76,Male,France,18 March 1981,2004.0,False,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Athletics,"4 × 400 metres Relay, Men",66138,Marc Foucan,86875,7 h1 r1/2,,True,177.0,80,Male,France,14 October 1971,2004.0,False,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Athletics,"4 × 400 metres Relay, Men",66138,Marc Raquil,86894,7 h1 r1/2,,True,193.0,85,Male,France,2 April 1977,2004.0,False,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Athletics,"50 kilometres Race Walk, Men",66132,Eddy Riva,107386,21,,False,185.0,65,Male,France,17 April 1973,2004.0,False,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Athletics,"50 kilometres Race Walk, Men",66132,David Boulanger,107387,22,,False,176.0,64,Male,France,11 December 1974,2004.0,False,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Athletics,"50 kilometres Race Walk, Men",66132,Denis Langlois,68337,DNF,,False,172.0,60,Male,France,10 October 1968,2004.0,False,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Athletics,"Pole Vault, Men",66164,Romain Mesnil,86886,18 r1/2,,False,188.0,79,Male,France,13 June 1977,2004.0,False,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Athletics,"Pole Vault, Men",66164,Nicolas Guigon,106571,=31 r1/2,,False,181.0,68,Male,France,10 October 1980,2004.0,False,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Athletics,"Long Jump, Men",66188,Salim Sdiri,109543,12,,False,185.0,80,Male,France,26 October 1978,2004.0,False,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Athletics,"Long Jump, Men",66188,Kafétien Gomis,109532,14 r1/2,,False,185.0,70,Male,France,23 March 1980,2004.0,False,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Athletics,"Long Jump, Men",66188,Yann Domenech,109547,28 r1/2,,False,173.0,61,Male,France,17 March 1979,2004.0,False,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Athletics,"Triple Jump, Men",66205,Julien Kapek,105568,10,,False,178.0,71,Male,France,12 January 1979,2004.0,False,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Athletics,"Triple Jump, Men",66205,Karl Taillepierre,105597,42 r1/2,,False,176.0,64,Male,France,13 August 1976,2004.0,False,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Athletics,"Javelin Throw, Men",66273,David Brisseault,107082,31 r1/2,,False,185.0,95,Male,France,7 March 1969,2004.0,False,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Athletics,"Decathlon, Men",66290,Laurent Hernu,86879,7,,False,191.0,85,Male,France,22 August 1976,2004.0,False,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Athletics,"Decathlon, Men",66290,Romain Barras,105763,13,,False,194.0,86,Male,France,1 August 1980,2004.0,False,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Athletics,"100 metres, Women",66411,Christine Arron,86864,6 h1 r3/4,,False,177.0,64,Female,France,13 September 1973,2004.0,False,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Athletics,"100 metres, Women",66411,Véronique Mang,104890,5 h2 r2/4,,False,173.0,59,Female,France,15 December 1984,2004.0,False,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Athletics,"200 metres, Women",66430,Christine Arron,86864,7 h1 r3/4,,False,177.0,64,Female,France,13 September 1973,2004.0,False,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Athletics,"200 metres, Women",66430,Sylviane Félix,105287,7 h2 r3/4,,False,174.0,58,Female,France,31 October 1977,2004.0,False,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Athletics,"200 metres, Women",66430,Muriel Hurtis,86881,6 h2 r2/4,,False,180.0,68,Female,France,25 March 1979,2004.0,False,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Athletics,"800 metres, Women",66461,Élisabeth Grousselle,104952,6 h1 r2/3,,False,164.0,48,Female,France,6 February 1973,2004.0,False,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Athletics,"1,500 metres, Women",66474,Maria Martins,109516,12 h2 r2/3,,False,162.0,53,Female,France,1 April 1974,2004.0,False,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Athletics,"1,500 metres, Women",66474,Hind Déhiba,109510,8 h3 r1/3,,False,162.0,43,Female,France,17 March 1979,2004.0,False,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Athletics,"1,500 metres, Women",66474,Latifa Essarokh,109504,10 h1 r1/3,,False,162.0,48,Female,France,11 December 1973,2004.0,False,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Athletics,"5,000 metres, Women",66483,Margaret Maury,104992,11,,False,165.0,49,Female,France,15 May 1974,2004.0,False,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Athletics,"Marathon, Women",66489,Corinne Raux,105405,15,,False,164.0,50,Female,France,16 August 1976,2004.0,False,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Athletics,"Marathon, Women",66489,Hafida Gadi-Richard,105435,52,,False,164.0,47,Female,France,14 July 1974,2004.0,False,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Athletics,"Marathon, Women",66489,Rakiya Maraoui-Quétier,105451,DNF,,False,168.0,54,Female,France,12 September 1967,2004.0,False,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Athletics,"100 metres Hurdles, Women",66490,Linda Ferga-Khodadin,86873,4 h2 r1/3,,False,169.0,60,Female,France,24 December 1976,2004.0,False,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Athletics,"4 × 100 metres Relay, Women",66513,Véronique Mang,104890,3,Bronze,True,173.0,59,Female,France,15 December 1984,2004.0,True,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Athletics,"4 × 100 metres Relay, Women",66513,Muriel Hurtis,86881,3,Bronze,True,180.0,68,Female,France,25 March 1979,2004.0,True,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Athletics,"4 × 100 metres Relay, Women",66513,Sylviane Félix,105287,3,Bronze,True,174.0,58,Female,France,31 October 1977,2004.0,True,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Athletics,"4 × 100 metres Relay, Women",66513,Christine Arron,86864,3,Bronze,True,177.0,64,Female,France,13 September 1973,2004.0,True,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Athletics,"4 × 100 metres Relay, Women",66513,Fabienne Béret-Martinel,923814,3,Bronze,True,170.0,55,Female,France,22 December 1977,2004.0,True,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Athletics,"4 × 100 metres Relay, Women",66513,Fabé Dia,86870,3,Bronze,True,172.0,63,Female,France,14 February 1977,2004.0,True,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Athletics,"Pole Vault, Women",66549,Vanessa Boslak,105066,=6,,False,170.0,57,Female,France,11 June 1982,2004.0,False,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Athletics,"Pole Vault, Women",66549,Marie Poissonnier,86893,34 r1/2,,False,165.0,60,Female,France,4 May 1979,2004.0,False,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Athletics,"Shot Put, Women",66611,Laurence Manfrédi,86885,15 r1/2,,False,175.0,88,Female,France,20 May 1974,2004.0,False,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Athletics,"Discus Throw, Women",66628,Mélina Robert-Michon,86895,30 r1/2,,False,180.0,85,Female,France,18 July 1979,2004.0,False,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Athletics,"Hammer Throw, Women",66645,Manuèla Montebrun,86887,15 r1/2,,False,175.0,90,Female,France,13 November 1979,2004.0,False,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Athletics,"Heptathlon, Women",66679,Marie Collonvillé,104878,7,,False,163.0,56,Female,France,23 November 1973,2004.0,False,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Beach Volleyball,"Beach Volleyball, Men",31194,Stéphane Canet,106795,=19,,True,192.0,85,Male,France,7 June 1971,2004.0,False,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Beach Volleyball,"Beach Volleyball, Men",31194,Mathieu Hamel,106796,=19,,True,190.0,82,Male,France,28 August 1972,2004.0,False,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Fencing,"Foil, Individual, Men",116887,Brice Guyart,90797,1,Gold,False,186.0,75,Male,France,15 March 1981,2004.0,True,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Fencing,"Foil, Individual, Men",116887,Loïc Attely,106039,12,,False,178.0,84,Male,France,26 November 1977,2004.0,False,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Fencing,"Foil, Individual, Men",116887,Erwann Le Péchoux,106045,13,,False,171.0,65,Male,France,13 January 1982,2004.0,False,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Fencing,"Foil, Team, Men",117020,Loïc Attely,106039,5,,True,178.0,84,Male,France,26 November 1977,2004.0,False,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Fencing,"Foil, Team, Men",117020,Jean-Noël Ferrari,90795,5,,True,187.0,87,Male,France,7 June 1974,2004.0,False,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Fencing,"Foil, Team, Men",117020,Brice Guyart,90797,5,,True,186.0,75,Male,France,15 March 1981,2004.0,False,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Fencing,"Foil, Team, Men",117020,Erwann Le Péchoux,106045,5,,True,171.0,65,Male,France,13 January 1982,2004.0,False,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Fencing,"Épée, Individual, Men",116930,Éric Boisse,106060,4,,False,180.0,70,Male,France,14 March 1980,2004.0,False,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Fencing,"Épée, Individual, Men",116930,Fabrice Jeannet,106066,5,,False,193.0,85,Male,France,20 October 1980,2004.0,False,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Fencing,"Épée, Individual, Men",116930,Hugues Obry,90798,20,,False,185.0,75,Male,France,19 May 1973,2004.0,False,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Fencing,"Épée, Team, Men",117149,Éric Boisse,106060,1,Gold,True,180.0,70,Male,France,14 March 1980,2004.0,True,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Fencing,"Épée, Team, Men",117149,Fabrice Jeannet,106066,1,Gold,True,193.0,85,Male,France,20 October 1980,2004.0,True,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Fencing,"Épée, Team, Men",117149,Jérôme Jeannet,106091,1,Gold,True,190.0,85,Male,France,26 January 1977,2004.0,True,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Fencing,"Épée, Team, Men",117149,Hugues Obry,90798,1,Gold,True,185.0,75,Male,France,19 May 1973,2004.0,True,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Fencing,"Sabre, Individual, Men",116974,Julien Pillet,90799,11,,False,184.0,75,Male,France,28 September 1977,2004.0,False,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Fencing,"Sabre, Individual, Men",116974,Gaël Touya,106019,19,,False,184.0,76,Male,France,13 October 1973,2004.0,False,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Fencing,"Sabre, Individual, Men",116974,Damien Touya,22065,20,,False,185.0,80,Male,France,23 April 1975,2004.0,False,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Fencing,"Sabre, Team, Men",117278,Julien Pillet,90799,1,Gold,True,184.0,75,Male,France,28 September 1977,2004.0,True,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Fencing,"Sabre, Team, Men",117278,Damien Touya,22065,1,Gold,True,185.0,80,Male,France,23 April 1975,2004.0,True,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Fencing,"Sabre, Team, Men",117278,Gaël Touya,106019,1,Gold,True,184.0,76,Male,France,13 October 1973,2004.0,True,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Fencing,"Foil, Individual, Women",117418,Adeline Wuillème,20654,7,,False,171.0,62,Female,France,8 December 1975,2004.0,False,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Fencing,"Épée, Individual, Women",117449,Laura Flessel-Colovic,20624,2,Silver,False,171.0,55,Female,France,6 November 1971,2004.0,True,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Fencing,"Épée, Individual, Women",117449,Maureen Nisima,105966,3,Bronze,False,165.0,63,Female,France,30 July 1981,2004.0,True,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Fencing,"Épée, Individual, Women",117449,Hajnalka Király-Picot,105948,15,,False,169.0,55,Female,France,2 March 1971,2004.0,False,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Fencing,"Épée, Team, Women",117525,Sarah Daninthe,109558,3,Bronze,True,172.0,69,Female,France,25 June 1980,2004.0,True,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Fencing,"Épée, Team, Women",117525,Laura Flessel-Colovic,20624,3,Bronze,True,171.0,55,Female,France,6 November 1971,2004.0,True,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Fencing,"Épée, Team, Women",117525,Hajnalka Király-Picot,105948,3,Bronze,True,169.0,55,Female,France,2 March 1971,2004.0,True,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Fencing,"Épée, Team, Women",117525,Maureen Nisima,105966,3,Bronze,True,165.0,63,Female,France,30 July 1981,2004.0,True,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Fencing,"Sabre, Individual, Women",117495,Léonore Perrus,105972,6,,False,168.0,53,Female,France,22 April 1984,2004.0,False,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Fencing,"Sabre, Individual, Women",117495,Anne-Lise Touya,105990,9,,False,168.0,55,Female,France,19 January 1981,2004.0,False,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Fencing,"Sabre, Individual, Women",117495,Cécile Argiolas,105975,13,,False,170.0,61,Female,France,6 July 1976,2004.0,False,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Handball,"Handball, Men",35038,Joël Abati,108664,5,,True,190.0,85,Male,France,25 April 1970,2004.0,False,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Handball,"Handball, Men",35038,Grégory Anquetil,31676,5,,True,180.0,80,Male,France,26 February 1967,2004.0,False,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Handball,"Handball, Men",35038,Cédric Burdet,91420,5,,True,195.0,98,Male,France,15 November 1974,2004.0,False,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Handball,"Handball, Men",35038,Didier Dinart,91422,5,,True,197.0,104,Male,France,18 January 1977,2004.0,False,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Handball,"Handball, Men",35038,Jérôme Fernandez,91423,5,,True,199.0,106,Male,France,7 March 1977,2004.0,False,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Handball,"Handball, Men",35038,Guillaume Gille,91425,5,,True,192.0,97,Male,France,12 July 1976,2004.0,False,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Handball,"Handball, Men",35038,Bertrand Gille,91424,5,,True,187.0,98,Male,France,24 March 1978,2004.0,False,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Handball,"Handball, Men",35038,Olivier Girault,91426,5,,True,183.0,86,Male,France,22 February 1973,2004.0,False,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Handball,"Handball, Men",35038,Michaël Guigou,108665,5,,True,179.0,79,Male,France,28 January 1982,2004.0,False,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Handball,"Handball, Men",35038,Nikola Karabatic,108666,5,,True,194.0,104,Male,France,11 April 1984,2004.0,False,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Handball,"Handball, Men",35038,Guéric Kervadec,31683,5,,True,198.0,105,Male,France,9 January 1972,2004.0,False,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Handball,"Handball, Men",35038,Daniel Narcisse,108667,5,,True,189.0,93,Male,France,16 December 1979,2004.0,False,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Handball,"Handball, Men",35038,Thierry Omeyer,108668,5,,True,192.0,93,Male,France,2 November 1976,2004.0,False,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Handball,"Handball, Men",35038,Yohann Ploquin,108669,5,,True,192.0,90,Male,France,31 May 1978,2004.0,False,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Handball,"Handball, Men",35038,Jackson Richardson,31695,5,,True,186.0,86,Male,France,14 June 1969,2004.0,False,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Handball,"Handball, Women",35090,Joanne Dudziak,88845,4,,True,170.0,60,Female,France,8 June 1972,2004.0,False,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Handball,"Handball, Women",35090,Sonia Cendier Ajaguin,88844,4,,True,172.0,79,Female,France,2 May 1977,2004.0,False,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Handball,"Handball, Women",35090,Estelle Vogein,108797,4,,True,170.0,55,Female,France,3 April 1976,2004.0,False,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Handball,"Handball, Women",35090,Leïla Lejeune-Duchemann,88848,4,,True,176.0,67,Female,France,16 March 1976,2004.0,False,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Handball,"Handball, Women",35090,Sandrine Delerce,88851,4,,True,173.0,65,Female,France,26 April 1975,2004.0,False,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Handball,"Handball, Women",35090,Mélinda Jacques,108796,4,,True,189.0,85,Female,France,13 October 1971,2004.0,False,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Handball,"Handball, Women",35090,Nodjialem Myaro,88852,4,,True,181.0,68,Female,France,5 September 1976,2004.0,False,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Handball,"Handball, Women",35090,Véronique Pecqueux-Rolland,88854,4,,True,172.0,65,Female,France,9 October 1972,2004.0,False,11.0,9.0,13.0,33.0,False,GRE
